source,target_distance,distance,sample_id,disc_prob,disc_flag,v_score_sum,threshold,beacon_flag,final_flag,experiment_mode,distance_group
source_80.csv,80,80,6,0.4556846618652344,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,18,0.45557138323783875,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,21,0.4556603729724884,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,26,0.45525678992271423,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,28,0.45565497875213623,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,40,0.4555569291114807,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,46,0.4552760124206543,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,47,0.4558088183403015,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,48,0.45549851655960083,0,0,inf,0,0,disc_only,short
source_80.csv,80,80,50,0.4553269147872925,0,0,inf,0,0,disc_only,short
source_160.csv,160,160,1,0.45368820428848267,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,12,0.45372846722602844,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,17,0.4545433223247528,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,19,0.45389294624328613,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,25,0.4536452293395996,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,29,0.4538455903530121,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,31,0.4538455903530121,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,35,0.453945517539978,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,38,0.45387133955955505,1,0,inf,0,1,disc_only,short
source_160.csv,160,160,49,0.45401981472969055,1,0,inf,0,1,disc_only,short
source_240.csv,240,240,7,0.4548521041870117,0,0,inf,0,0,disc_only,short
source_240.csv,240,240,8,0.4547015130519867,0,0,inf,0,0,disc_only,short
source_240.csv,240,240,9,0.4541481137275696,1,0,inf,0,1,disc_only,short
source_240.csv,240,240,16,0.4543808698654175,1,0,inf,0,1,disc_only,short
source_240.csv,240,240,30,0.45475730299949646,0,0,inf,0,0,disc_only,short
source_240.csv,240,240,31,0.4537939429283142,1,0,inf,0,1,disc_only,short
source_240.csv,240,240,33,0.45462992787361145,0,0,inf,0,0,disc_only,short
source_240.csv,240,240,43,0.4552055895328522,0,0,inf,0,0,disc_only,short
source_240.csv,240,240,44,0.4553898870944977,0,0,inf,0,0,disc_only,short
source_240.csv,240,240,47,0.455211877822876,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,8,0.45749348402023315,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,27,0.45598646998405457,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,35,0.45640406012535095,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,36,0.457284539937973,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,39,0.45692601799964905,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,40,0.4570477604866028,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,41,0.4566623568534851,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,43,0.45683783292770386,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,46,0.45626771450042725,0,0,inf,0,0,disc_only,short
source_320.csv,320,320,47,0.45579004287719727,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,4,0.45750248432159424,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,11,0.457601398229599,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,16,0.4560270309448242,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,19,0.45656120777130127,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,25,0.4566655457019806,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,26,0.45678478479385376,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,35,0.4568081796169281,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,38,0.45651566982269287,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,39,0.4566282629966736,0,0,inf,0,0,disc_only,short
source_400.csv,400,400,49,0.4562874734401703,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,9,0.4569156765937805,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,12,0.45752763748168945,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,14,0.4567304849624634,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,18,0.45704522728919983,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,23,0.45744210481643677,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,27,0.4563596546649933,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,43,0.4568054974079132,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,46,0.4572254717350006,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,47,0.4565916657447815,0,0,inf,0,0,disc_only,short
source_480.csv,480,480,48,0.4562323987483978,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,1,0.45862212777137756,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,8,0.4574807584285736,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,14,0.45840194821357727,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,21,0.4585720896720886,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,26,0.4576569199562073,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,33,0.4577416777610779,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,43,0.45731639862060547,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,45,0.4573702812194824,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,48,0.45797085762023926,0,0,inf,0,0,disc_only,short
source_560.csv,560,560,49,0.45781317353248596,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,5,0.45929911732673645,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,8,0.4592779576778412,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,11,0.45809128880500793,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,20,0.45991578698158264,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,25,0.4587610363960266,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,27,0.45990830659866333,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,29,0.4591774344444275,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,37,0.4587242007255554,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,44,0.45926207304000854,0,0,inf,0,0,disc_only,short
source_640.csv,640,640,50,0.4596172273159027,0,0,inf,0,0,disc_only,short
source_720.csv,720,720,1,0.4609036147594452,0,0,inf,0,0,disc_only,mid
source_720.csv,720,720,7,0.4601777493953705,0,0,inf,0,0,disc_only,mid
source_720.csv,720,720,12,0.4608009159564972,0,0,inf,0,0,disc_only,mid
source_720.csv,720,720,20,0.46057766675949097,0,0,inf,0,0,disc_only,mid
source_720.csv,720,720,29,0.45954015851020813,0,0,inf,0,0,disc_only,mid
source_720.csv,720,720,35,0.46090129017829895,0,0,inf,0,0,disc_only,mid
source_720.csv,720,720,37,0.4602721929550171,0,0,inf,0,0,disc_only,mid
